channelId,title,channelDescription,viewCount,subscriberCount,videoCount,error
UCvsjxhla4vTNcn1SEb-kUGw,LilJonVEVO,"For the last decade, the words ""Yeah,"" ""Ok,"" and ""What"" have been synonymous with Grammy award winning artist Lil Jon. He's been one of the most prominent figures in music and pop culture alike.
He's proven he's a mainstay as he went back to his DJing roots - with a residency at The Wynn/Encore in Vegas -- and the success of that Vegas residency is evident; being named Las Vegas Resident DJ of The Year.
Lil Jon has an Oakley endorsement deal, a partnership with SOL headphones and launched his own clothing line 2Vicious. He was casted on NBC's Celebrity Apprentice quickly becoming a fan-favorite & was back on the cast of Celebrity Apprentice All-Stars where he raised nearly $200,000 for the American Diabetes Association.
Known for platinum-selling productions, Lil Jon has crafted hits for Usher, Ciara, Ice Cube, Miley Cyrus, Bret Michaels, Jennifer Lopez and more. He's sold millions of records with his hits ""Get Low"" and ""Salt Shaker"" being among some of the biggest crossover records.",142151635,257000,15,0
UCD6aIT1MqFEwscbhuqr9fqw,Don Omar,Don Omar,9909807383,10600000,206,0
UCXaPWso3Q85gEzQ-DJ5lBoQ,Scorpio Music,"Scorpio Music, dropping hits since 1976
This is the home of Willy William, Alok, Hardwell, Showtek, Martin Garrix, Deorro, DVBBS, Dimitri Vegas & Like Mike, Armin Van Buuren, Timmy Trumpet, Duck Sauce, Loona, Village People, and many more : ) 

Stay tuned for exclusive videos...",1699105864,2600000,1434,0
UCXRloA7YFgCfd6sU2_Y12cA,Daddy Yankee - Topic,"As a culture creator, game changer, agent of change, and groundbreaker, Daddy Yankee has consistently inspired, impacted, and influenced generations of creators. He remains one of the most influential artists of all time, bringing reggaeton worldwide for the first time. Latin music and culture would not look, sound, or feel the same without him. It’s hard to even imagine the genre itself without “Gasolina,” “Despacito”  or “Con Calma” [with Snow], and more. Since 1995, he has consistently conquered charts, toppled records. Living up to the title of “King of Reggaeton,” he has moved north of 30 million records as “one of the best-selling Latin music artists of all-time.” Out of hundreds of awards, including Latin GRAMMY® ,  Billboard Music Awards, Billboard Latin Music Awards, Latin American Music Awards, among others in addition to earning the Puerto Rican Walk of Fame. He runs and leads his charity “Daddy’s House,” which Billboard commended with the Spirit of Hope Award. After changing the face of Latin music forever, he leaves on the highest note possible in 2022 with his final album, LEGENDADDY, brought to life with his farewell tour, LA ÚLTIMA VUELTA who has sold nearly two million tickets and grossed more than $200 million, making it the 2nd highest-grossing tour of 2023’s first quarter, according to Pollstar box office. In 2023 Daddy Yankee made history as the 1st song of its genre to be inducted into the National Recording Registry at the Library of Congress.",2265483868,322000,2501,0
UCaB_KyYOjfNHBm0f-TvBmiw,TrapMusicHDTV,"Hello, my name is Janis. You are welcome on uniquest Trap Music channel. I discover most unique songs all around the internet to share them with You! Meet me in comments :)

Submissions only via Soundcloud message: https://soundcloud.com/trapmusichd

Business Inquiries: trapmusichdtv@gmail.com

Snapchat: trapmusichd
TikTok: trapmusichd",4456746784,11100000,702,0
UCfbQgKWGkTqGie-arknW-Ew,chayanneVEVO,"Chayanne en Vevo – Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos más...",3937857168,1960000,191,0
UCzSoH92KxHSJA0Ig4fEEWIA,DisneyMusicLAVEVO,"Walt Disney Records es el sello discográfico de The Walt Disney Company.
En @DisneyMusicLAVEVO podrás encontrar los videos y momentos musicales de tus películas y series favoritas en un solo canal.
Suscríbete para enterarte de todas las novedades.
",9153987041,9890000,729,0
_,_,_,_,_,_,2
UCakbeXKVr0gPtcwOlkHKptg,alanjacksonVEVO,"Alan Jackson on Vevo - Official Music Videos, Live Performances, Interviews and more...",1652908496,668000,117,0
UCtuZ8aAkCpmmfRu2-7uqQSg,Retro Magazine Costa Rica,"Retro Magazine es la Revista Oficial de la Cultura Retro, producida y conducida por Tavo Bonilla, este canal a sido creado para los amantes de los grande clásicos de la música. Retro Magazine is the Official Magazine of Retro Music Culture, produced and hosted by Tavo Bonilla, this channel has been created for lovers of the greatest music hits of all time since 1950 to 1999.
Visita Retro Magazine: https://www.retromagazinecr.com
Facebook: https://www.facebook.com/retromagazinecr
Otras marcas registradas y relacionadas son: GUBOS Productions y GUBOS Developer, además de Cultura Retro, Disco Mix Studio, El Tren de los Recuerdos y Cultura DJ Radio.
",217321,730,266,0
UCE3td1b0TOoo4UwYomwZWow,George Jones - Topic,,198367233,17100,14269,0
UCjvlwa6AOFGJ6e3Mjr2cg3w,DestinysChildVEVO,"Destiny's Child on Vevo - Official Music Videos, Live Performances, Interviews and more...",1770140730,724000,69,0
UCDIrHMFFT-O0VDd0E6umI5Q,trobelgoss,,4241069,1910,14,0
UCGL_v9vaq7ZZ6Yh8xE_MI5w,BroncoVEVO,"Bronco en Vevo – Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos más...",2446365775,421000,481,0
UC-NqiGkkCNNBuxoEHQ-UPgw,Ronaldo 77,"Canal de Deportes,Entretenimiento,Películas y Música es un orgullo y motivación para mis suscriptores.",49517391,79400,303,0
UCEVzVIBTpkMm-tZv_b1iSnA,Grupos Y Bandas De Ayer Y Hoy,"Grupos Y Bandas De Ayer Y Hoy, 
Un canal que fue dado de baja por problemas con ajenos, regresa totalmente mejorado, con la misma calidad de siempre, compartiendo videos propios y de terceros con respectivos créditos, canal sin fines de lucro, todo material subido, logos música y de más, es propiedad de los grupos y/o compañías disqueras
JUCERVERA©®",451402,972,62,0
UCpZGKADb8zcKnZROzNRXudA,Acariciando El Recuerdo,Top 100 De Baladas En Español...Subiendo!,217761747,157000,57,0
UCAtFDslW--GvqF8-EyMxqQA,Bronco El Gigante,¡Puros videos de alta calidad de BRONCO El Gigante De America!,380099849,405000,69,0
UCNZjO4KTVUBmZ7ofWHQwZgg,Retro TV Regia,HOLA! AQUI ENCONTRARAS VIDEOS GRUPEROS DE LOS AÑOS 80s y 90s GRACIAS POR TU VISITA,187486187,178000,82,0
UC3I79_hMjwtfqB3U6vHcGGQ,Dj Emilio El salvador,,96347,254,25,0
UCI62_2QgASmwMfIRgmjdzNQ,Jeko AG,,2758826,6860,49,0
UCqoVe_srLpg0sOxBAGHwDlg,Mar Pretty,"Amante de la música romántica ❤😍💕💖!!

Gracias por suscribirte .. 😙😙😙",538402100,606000,81,0
UCPojl_hUy7KZLWr3TUhkFNQ,Fherchoz Sanz,DEFINITIVAMENTE VIDEO FANS,14727603,25600,4,0
UCbRt1jeupvowT4Qxzk39ssg,AnaGabrielArgentina,,23175912,21100,5,0
UC9cf44YvkdrvYWEZCalT1Fw,AnaGabrielVEVO,"Ana Gabriel en Vevo – Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos más...",1802689343,350000,295,0
_,_,_,_,_,_,2
UCclYYkP0gjh3xCUMWVQ8gqQ,RNPA,,40542497,103000,26,0
UC1xFZQd5EY46hOzwSDp2Q1A,VideosMusicaVEVO,Almost all your favorite videos.,182608797,360000,155,0
UCKyApeIVFxe4grP6e4QtdWA,Christmas Music,"Find all the best #ChristmasMusic here in our Christmas Music playlists and don't miss our official videos of classic Christmas songs. We curate the best Christmas Songs playlists across decades, genres and themes for all your holiday music needs. It's always beginning to look a lot like Christmas here at the Christmas Music YouTube Channel!",94114840,92400,48,0
UCN2hXKZXvUOP6YfAT-_ZnMQ,Carlos Iván,,136453931,75400,32,0
UCiqTXCmbH2DGoKQ-J2_Q-tA,K1ll3rM4st3r,,5670421,1890,89,0
UCHbpGmk-Srd3Ti73aDItRtg,TheOldrecordclub,"Hi, my name is Carl and i am from England but live most of the year these days in the Philippines. Thanks very much for visiting my channel, and i'm sure there is music for everyone's taste to be found here, but if not then why not have a look around on a couple of my other channels which are all featured on this channels main page..I run this channel alongside my new channel ""Carls Old Record Club""  On this channel you will find a good mix of music from as early as the 50's and plenty from the 60's and 70's, and a couple from a bit later, so put your headphones on and enjoy your trip down memory lane with me,  once again many thanks for visiting my channel... Carl",279408377,302000,639,0
UC-It4wozca3J4OVQh1hxdFA,Country At Its Finest,"This channel was created to share our love of country music. We handpick only the best songs for your enjoyment, featuring renowned artists on our roster such as George Jones, Conway Twitty, Merle Haggard, Alan Jackson and more.

We work with some of the worlds most recognizable country labels and artists to bring you an updated feed of old-school classic hits!
 
© Country At Its Finest",340463024,407000,562,0
UCUjbmvvds0l8_DbqR0oUOaA,candy60s1,,7554390,14400,130,0
UCdj_eH0vHok7k0qWzzn8tyw,45rpmChristmas,,3106594,3560,454,0
UCOt2Is_LAg2_BolmUvg5-Yg,cardonoz,"Moro na cidade de Americana SP Brasil 
E-mail carlo1551@hotmail.com
",1839115,5210,385,0
UCMF7lJqUkjV1pFqV_PYCPzA,AshantiVEVO,"Ashanti on Vevo - Official Music Videos, Live Performances, Interviews and more...",601436661,370000,30,0
UCrdPrDuDCbG8xayk5QkRLQA,MoneyBagg Yo,"Hard To Love 💔 Out Now ‼️
https://MoneybaggYo.lnk.to/HardToLove
",3394179581,3230000,111,0
_,_,_,_,_,_,2
UCx3H2Xw3z7-e1J2EXqlUbiw,AndyWilliamsVEVO,,32366166,4740,13,0
UCX-0J_HlNIhAaZHo6Hc5D_Q,Anthony Spencer,,326252,279,255,0
UC4hlL19SmpPlp2NlMeTmO1w,Elias G. Aegaleo City. Athens.,"Hello and welcome to my channell.
This channell is created for Andy's music.
Enjoy the love emotion and the wonderful voice of the 
Emperor of Easy.
Do you love Andy Williams ? 
Then here is the best place to enjoy his music.
Greetings from Athens Greece.
We will never forget  our Andy.
Elias.",2321073,5110,591,0
UCBOFKormSGezYGz6Ng_jlpg,OLD TAPES,"Welcome to the official Old Tapes Retro Music YouTube channel. 

Interested in global 60s,70s and 80s unforgettable music videos.  Our YouTube channel has all this and more, bringing you specially selected clips from the world's Number1 Music Archives.

The official Old Tapes YouTube channel is operated by Number1 Digital Meda",296785319,559000,85,0
UCXyUBFsTwCKaL3WVAkubelA,MechFighter,,7196713,5760,8,0
UCk7iiwaJnEuDn6-ccb1IYJw,MsCatreona,"A little  of this, a little of that, a lot of Barry and Engelbert.",9989846,12200,462,0
UC3ksm2awT7-B15BfLnjUG5g,CDO,,513513944,886000,175,0
UCzS5850modYXyRE2B3qjm2w,Casa Renuevo,Conocer a Dios para disfrutar de Él por siempre.,56283352,83800,60,0
UCL0G_Et4IZSqxN7CXL8bJJQ,Jesus Adrian Romero,"Canal oficial de Jesús Adrian Romero en YouTube

",3200988152,6310000,226,0
UC3RaaJWtnLl25_q-YC5OXfQ,CRISTOVIVE347,,316709,935,22,0
UC2ZkbW-FdeyZh-wh3LJx6QQ,Lilly Goodman - Topic,,184442798,73700,187,0
UCwnmuL7q1Uh7PC7EOGU2Ewg,Angelus,Un canal hecho con todo el amor de mi corazón para todos ustedes... mis amigos.,346759123,502000,221,0
UC8Fp-6fl8vzw5qJwDofe-aQ,disneymusicitVEVO,"Guarda gli ultimi music video della Walt Disney Records (in italiano)!
Iscriviti al nostro canale e non dimenticare di attivare le notifiche cliccando sulla campanella 🔔!
",360728118,442000,171,0
UCDP3pzdWHiMFZYxntz8zAvw,MethodManVEVO,,194063689,283000,13,0
UCc1r7FILg1s6rXuE4quij5Q,Method Man - Topic,,94775698,55000,661,0
UCivUT3bm38ig-TUGEqARG5A,ONErpm US,"ONErpm is one of the fastest growing music networks in the world with +6 billion monthly views. ONErpm leverages technology to develop scalable tools and solutions to help artists and labels succeed, while making sure music is properly marketed within each platform. We are YouTube Certified and specialized in: 
 - Rights Management / Content ID
 - Audience Growth and Channel Management
 - Content Creation
 - Cross-Channel Marketing
 - Brand Sponsorships

Visit www.onerpm.com to learn more.",6956913,71800,99,0
UCZMhl2d2zymIJZ9sVc2nniQ,Last Disciple,,42742,359,19,0
UCib2sVwFxh8VuN0ipzSQ45Q,HustlerX900,"Channel-ов е направен исклучливо за постирање на рап музика, плус нешто од 2Д ПРОДУКЦИЈА.",15812425,14600,37,0
UC2jC0LP_vxUHivh_kjuSD6A,2ThingsSmellLikeFish,,31701746,19900,23,0
UC6OI7Crv96jgra5pwJNDFRQ,Sezen Aksu,"Sezen Aksu’nun resmi bilgilerinin ve duyurularının paylaşıldığı resmi web sitesi (www.sezenaksu.com.tr), resmi Facebook sayfası ve resmi Youtube kanalı dışında başka bir sosyal medya hesabı bulunmamaktadır.
 
Popüler sosyal medya platformlarında kendisinin adı ile açılmış tüm hesapların kendisinden bağımsız olduğunu ve bu hesaplardan yapılan gönderimlerin kendisine ait olmadığını bir kez daha hatırlatırız.
 
Bilgilerinize sunarız.
 
Saygılarımızla, 
 
SN Müzik",2768448402,2540000,744,0
UCo_iDY0qQ4d4ad3zRAZtPsg,Aditya Music Tamil,"Welcome to Aditya Music Tamil! We're your place for Tamil music. Our playlists have the newest songs and old favourites. Explore the lively world of Aditya Music in Tamil. You can feel the heart of Tamil music in every tune. Subscribe to get new songs and great playlists, and enjoy the best Tamil music journey. We make Tamil music easy to enjoy. Subscribe now to stay updated and enjoy the finest Tamil tunes.

Channel Subscription Link : https://bit.ly/3SgTcjk
",1213321124,2390000,331,0
UCx90XU2NsIhcc-XR3mlzv8A,Rajshri Tamil,"Subscribe to RajshriTamil, the #1 channel for premium Tamil entertainment videos on YouTube. 
This is your one stop shop for discovering and watching thousands of Kollywood movies, songs and scenes, from new and classic Tamil movies.",2116378220,4650000,5351,0
_,_,_,_,_,_,2
UCpJ3VZb16uJFSmQyEQQ9Xlg,Aditya Music Telugu,"If you're a fan of Telugu music, you're in for a treat with our collection of Telugu songs. Discover the latest and greatest Telugu tracks, including brand-new releases, in our playlist. From foot-tapping hits to soul-stirring sad songs, emotional gems, and heart-touching romantic ballads, our jukeboxes have it all. Explore the world of Telugu music with love songs that will make your heart skip a beat. Let these Telugu songs of 2023 touch your soul and transport you to a realm of musical bliss.
",2604724191,5510000,2553,0
UCD0AtfH8Fq5u_GazlmqvrLg,EstrellaTV,"📌 Para ver más episodios completos visita www.Estrellatv.com y descarga la app de Roku

Estrella Media Group es una de las cadenas nacionales más populares en los Estados Unidos que ofrece programación fresca y popular y representa el presente y futuro de la televisión hispana con formatos nunca antes hechos en español y con una estrategia de divertir y entretener a la audiencia.

Visita nuestras redes sociales: 👇

",1370842171,2020000,30543,0
UCZEf2BYWaWDtwzfa4SVc1Fg,RMS,Todos los Vídeos Eliminados de tus artistas favoritos están en este canal. Suscríbete y no te pierdas ninguna novedad! SUBIENDO CALIDAD!,8672794,18700,80,0
UC80bpkJd7YU7EdOUVi3aUqg,BandaElRecodoVEVO,"Banda El Recodo de Cruz Lizárraga en Vevo – Videoclips oficiales, Lyric videos, Sesiones en vivo, Entrevistas y muchos más...",2055757529,1300000,229,0
UCFlC8U0Uif2hF0FIgsSIIYQ,Grupo Firme,,7337583974,7780000,89,0
_,_,_,_,_,_,2
UCGaQz0nJdhC9ZjTb3pJAvGw,Stain Sonido,,5785032,11600,146,0
UCy0olYfUicq26E8vVnypbwg,MusicaGrupera,este canal es solo para los cantantes de musica grupera y musica de banda,11216113,6150,27,0
UCnM_Dh_3p-m3M-1tF0E9Cjw,Emma Heesters,"Hey everyone! My name is Emma Heesters and welcome to my channel. 

I'm a Dutch singer, songwriter and youtuber. I’m so excited to share my videos with you and if you haven’t been here before, my channel mostly consists of music covers which I upload almost every week while working on my original music.

If that’s not enough for you be sure to follow me on Instagram, where you guys will see more of my every day life. Links are below!

Make sure to leave a comment here on my channel and on my videos as I love to chat with you! 

Love, Emma Xx",535216964,5880000,208,0
UCwHleA-qNWiMl05mwTDbuWA,Devi Sri Prasad - Topic,"Devi Sri Prasad is an Indian music composer, lyricist, singer, and director. He is best known for his works in the cinema of South India..",119079964,1950,341,0
UC41L0sFqy6_Q43RGgUnJ75Q,Sunidhi Chauhan - Topic,"A Musical Phenomenon, the diva of Bollywood, Sunidhi Chauhan is an ICON in the Film and Independent music Industry with fans across the world. Captivating her fans for over 20 years now, from Bollywood and pop music to Sufi, Jazz, and Blues, her powerful and expressive vocals have set an unprecedented benchmark in the industry. 

Unparalleled in her versatility across genres and languages, the multi-award-winning artiste has consistently delivered hits that have become a part of everyone’s lives over the years. From winning the first televised singing reality show in India, Meri Awaaz Suno in 1996 as a teenager to making the world dance to ‘Sami Sami’ from the movie ‘Pushpa’, which crossed over 200 Million views in just two months of its release, her impact on the Indian Pop Culture is monumental and she shows no signs of stopping. With over 1500 songs in her repertoire, the songstress continues to wow her fans with her finesse.",339889033,109000,1415,0
